TravelArc_ID	Route	origin_node_ID	origin_Call	origin_Port	Round_Trip	OriginTime	TravelTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
1	1	1	1	Singapore	1	6	8	2	2	Brisbane	14
2	1	2	2	Brisbane	1	14	2	3	3	Sydney	16
3	1	3	3	Sydney	1	16	1	4	4	Melbourne	17
4	1	4	4	Melbourne	1	17	2	5	5	Adelaide	19
5	1	5	5	Adelaide	1	19	3	6	6	Fremantle	22
6	1	6	6	Fremantle	1	22	5	7	7	Singapore	27
7	1	7	7	Singapore	1	27	8	22	2	Brisbane	35
8	1	8	1	Singapore	2	13	8	9	2	Brisbane	21
9	1	9	2	Brisbane	2	21	2	10	3	Sydney	23
10	1	10	3	Sydney	2	23	1	11	4	Melbourne	24
11	1	11	4	Melbourne	2	24	2	12	5	Adelaide	26
12	1	12	5	Adelaide	2	26	3	13	6	Fremantle	29
13	1	13	6	Fremantle	2	29	5	14	7	Singapore	34
14	1	14	7	Singapore	2	34	8	28	2	Brisbane	42
15	1	15	1	Singapore	3	20	8	16	2	Brisbane	28
16	1	16	2	Brisbane	3	28	2	17	3	Sydney	30
17	1	17	3	Sydney	3	30	1	18	4	Melbourne	31
18	1	18	4	Melbourne	3	31	2	19	5	Adelaide	33
19	1	19	5	Adelaide	3	33	3	20	6	Fremantle	36
20	1	20	6	Fremantle	3	36	5	21	7	Singapore	41
21	1	21	7	Singapore	3	41	8	34	2	Brisbane	49
22	1	22	2	Brisbane	4	35	2	23	3	Sydney	37
23	1	23	3	Sydney	4	37	1	24	4	Melbourne	38
24	1	24	4	Melbourne	4	38	2	25	5	Adelaide	40
25	1	25	5	Adelaide	4	40	3	26	6	Fremantle	43
26	1	26	6	Fremantle	4	43	5	27	7	Singapore	48
27	1	27	7	Singapore	4	48	8	40	2	Brisbane	56
28	1	28	2	Brisbane	5	42	2	29	3	Sydney	44
29	1	29	3	Sydney	5	44	1	30	4	Melbourne	45
30	1	30	4	Melbourne	5	45	2	31	5	Adelaide	47
31	1	31	5	Adelaide	5	47	3	32	6	Fremantle	50
32	1	32	6	Fremantle	5	50	5	33	7	Singapore	55
33	1	33	7	Singapore	5	55	8	46	2	Brisbane	63
34	1	34	2	Brisbane	6	49	2	35	3	Sydney	51
35	1	35	3	Sydney	6	51	1	36	4	Melbourne	52
