Path ID	OriginPort	OriginTime	DestinationPort	DestinationTime	PathTime	TransshipPort	TransshipTime	PortPath_length	PortPath	Arcs_length	ArcsID
-1	TANGER MED	6	CASABLANCA	8	2	0	0	2	TANGER MED,CASABLANCA	1	1
-1	TANGER MED	13	CASABLANCA	15	2	0	0	2	TANGER MED,CASABLANCA	1	11
-1	TANGER MED	20	CASABLANCA	22	2	0	0	2	TANGER MED,CASABLANCA	1	21
-1	TANGER MED	27	CASABLANCA	29	2	0	0	2	TANGER MED,CASABLANCA	1	31
-1	TANGER MED	34	CASABLANCA	36	2	0	0	2	TANGER MED,CASABLANCA	1	10
-1	TANGER MED	41	CASABLANCA	43	2	0	0	2	TANGER MED,CASABLANCA	1	20
-1	TANGER MED	48	CASABLANCA	50	2	0	0	2	TANGER MED,CASABLANCA	1	30
-1	TANGER MED	55	CASABLANCA	57	2	0	0	2	TANGER MED,CASABLANCA	1	40
-1	TANGER MED	62	CASABLANCA	64	2	0	0	2	TANGER MED,CASABLANCA	1	49
-1	TANGER MED	69	CASABLANCA	71	2	0	0	2	TANGER MED,CASABLANCA	1	58
-1	TANGER MED	76	CASABLANCA	78	2	0	0	2	TANGER MED,CASABLANCA	1	67
-1	TANGER MED	83	CASABLANCA	85	2	0	0	2	TANGER MED,CASABLANCA	1	76
-1	TANGER MED	90	CASABLANCA	92	2	0	0	2	TANGER MED,CASABLANCA	1	85
-1	TANGER MED	97	CASABLANCA	99	2	0	0	2	TANGER MED,CASABLANCA	1	94
-1	TANGER MED	104	CASABLANCA	106	2	0	0	2	TANGER MED,CASABLANCA	1	103
-1	TANGER MED	111	CASABLANCA	113	2	0	0	2	TANGER MED,CASABLANCA	1	112
-1	TANGER MED	118	CASABLANCA	120	2	0	0	2	TANGER MED,CASABLANCA	1	121
-1	TANGER MED	125	CASABLANCA	127	2	0	0	2	TANGER MED,CASABLANCA	1	130
-1	TANGER MED	132	CASABLANCA	134	2	0	0	2	TANGER MED,CASABLANCA	1	139
-1	TANGER MED	139	CASABLANCA	141	2	0	0	2	TANGER MED,CASABLANCA	1	148
-1	TANGER MED	146	CASABLANCA	148	2	0	0	2	TANGER MED,CASABLANCA	1	157
-1	TANGER MED	6	AGADIR	10	4	0	0	3	TANGER MED,CASABLANCA,AGADIR	2	1,2
-1	TANGER MED	13	AGADIR	17	4	0	0	3	TANGER MED,CASABLANCA,AGADIR	2	11,12
-1	TANGER MED	20	AGADIR	24	4	0	0	3	TANGER MED,CASABLANCA,AGADIR	2	21,22
-1	TANGER MED	27	AGADIR	31	4	0	0	3	TANGER MED,CASABLANCA,AGADIR	2	31,32
