ID	Route	Call	Port	Round_trip	Time
1	1	1	D5	1	4
2	1	2	D1	1	5
3	1	3	D3	1	6
4	1	4	B6	1	16
5	1	5	B7	1	22
6	1	6	D5	1	32
7	1	1	D5	2	11
8	1	2	D1	2	12
9	1	3	D3	2	13
10	1	4	B6	2	23
11	1	5	B7	2	29
12	1	6	D5	2	39
13	1	1	D5	3	18
14	1	2	D1	3	19
15	1	3	D3	3	20
16	1	4	B6	3	30
17	1	5	B7	3	36
18	1	6	D5	3	46
19	1	1	D5	4	25
20	1	2	D1	4	26
21	1	3	D3	4	27
22	1	4	B6	4	37
23	1	5	B7	4	43
24	1	6	D5	4	53
25	1	2	D1	5	33
26	1	3	D3	5	34
27	1	4	B6	5	44
28	1	5	B7	5	50
29	1	6	D5	5	60
30	1	2	D1	6	40
31	1	3	D3	6	41
32	1	4	B6	6	51
33	1	5	B7	6	57
34	1	6	D5	6	67
35	1	2	D1	7	47
36	1	3	D3	7	48
37	1	4	B6	7	58
38	1	5	B7	7	64
39	1	6	D5	7	74
40	1	2	D1	8	54
41	1	3	D3	8	55
42	1	4	B6	8	65
43	1	5	B7	8	71
44	1	6	D5	8	81
45	1	2	D1	9	61
46	1	3	D3	9	62
47	1	4	B6	9	72
48	1	5	B7	9	78
49	1	6	D5	9	88
50	1	2	D1	10	68
51	1	3	D3	10	69
52	1	4	B6	10	79
53	1	5	B7	10	85
54	1	6	D5	10	95
55	1	2	D1	11	75
56	1	3	D3	11	76
57	1	4	B6	11	86
58	1	5	B7	11	92
59	1	6	D5	11	102
60	1	2	D1	12	82
61	1	3	D3	12	83
62	1	4	B6	12	93
63	1	5	B7	12	99
64	1	6	D5	12	109
65	1	2	D1	13	89
66	1	3	D3	13	90
67	1	4	B6	13	100
68	1	5	B7	13	106
69	1	6	D5	13	116
70	1	2	D1	14	96
71	1	3	D3	14	97
72	1	4	B6	14	107
73	1	5	B7	14	113
74	1	6	D5	14	123
75	1	2	D1	15	103
76	1	3	D3	15	104
77	1	4	B6	15	114
78	1	5	B7	15	120
79	1	6	D5	15	130
80	1	2	D1	16	110
81	1	3	D3	16	111
82	1	4	B6	16	121
83	1	5	B7	16	127
84	1	6	D5	16	137
85	1	2	D1	17	117
86	1	3	D3	17	118
87	1	4	B6	17	128
88	1	5	B7	17	134
89	1	6	D5	17	144
90	1	2	D1	18	124
91	1	3	D3	18	125
92	1	4	B6	18	135
93	1	5	B7	18	141
94	1	6	D5	18	151
95	1	2	D1	19	131
96	1	3	D3	19	132
97	1	4	B6	19	142
98	1	5	B7	19	148
99	1	6	D5	19	158
100	1	2	D1	20	138
101	1	3	D3	20	139
102	1	4	B6	20	149
103	1	5	B7	20	155
104	1	6	D5	20	165
105	1	2	D1	21	145
106	1	3	D3	21	146
107	1	4	B6	21	156
108	1	5	B7	21	162
109	1	6	D5	21	172
110	1	2	D1	22	152
111	1	3	D3	22	153
112	1	4	B6	22	163
113	1	5	B7	22	169
114	1	6	D5	22	179
115	2	1	E1	1	3
116	2	2	E2	1	4
117	2	3	E3	1	5
118	2	4	D1	1	11
119	2	5	D2	1	13
120	2	6	D3	1	15
121	2	7	D4	1	25
122	2	8	E1	1	31
123	2	1	E1	2	10
124	2	2	E2	2	11
125	2	3	E3	2	12
126	2	4	D1	2	18
127	2	5	D2	2	20
128	2	6	D3	2	22
129	2	7	D4	2	32
130	2	8	E1	2	38
131	2	1	E1	3	17
132	2	2	E2	3	18
133	2	3	E3	3	19
134	2	4	D1	3	25
135	2	5	D2	3	27
136	2	6	D3	3	29
137	2	7	D4	3	39
138	2	8	E1	3	45
139	2	1	E1	4	24
140	2	2	E2	4	25
141	2	3	E3	4	26
142	2	4	D1	4	32
143	2	5	D2	4	34
144	2	6	D3	4	36
145	2	7	D4	4	46
146	2	8	E1	4	52
147	2	2	E2	5	32
148	2	3	E3	5	33
149	2	4	D1	5	39
150	2	5	D2	5	41
151	2	6	D3	5	43
152	2	7	D4	5	53
153	2	8	E1	5	59
154	2	2	E2	6	39
155	2	3	E3	6	40
156	2	4	D1	6	46
157	2	5	D2	6	48
158	2	6	D3	6	50
159	2	7	D4	6	60
160	2	8	E1	6	66
161	2	2	E2	7	46
162	2	3	E3	7	47
163	2	4	D1	7	53
164	2	5	D2	7	55
