TransshipArc ID	Port	Origin_node_ID	OriginTime	TransshipTime	Destination_node_ID	DestinationTime	FromRoute	ToRoute
889	D1	2	5	6	118	11	1	2
890	D1	2	5	13	126	18	1	2
891	D3	3	6	9	120	15	1	2
892	D1	8	12	6	126	18	1	2
893	D1	8	12	13	134	25	1	2
894	D3	9	13	2	120	15	1	2
895	D3	9	13	9	128	22	1	2
896	D1	14	19	6	134	25	1	2
897	D1	14	19	13	142	32	1	2
898	D3	15	20	2	128	22	1	2
899	D3	15	20	9	136	29	1	2
900	D1	20	26	6	142	32	1	2
901	D1	20	26	13	149	39	1	2
902	D1	20	26	12	278	38	1	3
903	D3	21	27	2	136	29	1	2
904	D3	21	27	9	144	36	1	2
905	D1	25	33	6	149	39	1	2
906	D1	25	33	13	156	46	1	2
907	D1	25	33	5	278	38	1	3
908	D1	25	33	12	285	45	1	3
909	D3	26	34	2	144	36	1	2
910	D3	26	34	9	151	43	1	2
911	D1	30	40	6	156	46	1	2
912	D1	30	40	13	163	53	1	2
913	D1	30	40	5	285	45	1	3
914	D1	30	40	12	292	52	1	3
915	D3	31	41	2	151	43	1	2
916	D3	31	41	9	158	50	1	2
917	D1	35	47	6	163	53	1	2
918	D1	35	47	13	170	60	1	2
919	D1	35	47	5	292	52	1	3
920	D1	35	47	12	299	59	1	3
921	D3	36	48	2	158	50	1	2
922	D3	36	48	9	165	57	1	2
923	D1	40	54	6	170	60	1	2
924	D1	40	54	13	177	67	1	2
925	D1	40	54	5	299	59	1	3
926	D1	40	54	12	306	66	1	3
927	D3	41	55	2	165	57	1	2
928	D3	41	55	9	172	64	1	2
929	D1	45	61	6	177	67	1	2
930	D1	45	61	13	184	74	1	2
931	D1	45	61	5	306	66	1	3
932	D1	45	61	12	313	73	1	3
933	D3	46	62	2	172	64	1	2
934	D3	46	62	9	179	71	1	2
935	D1	50	68	6	184	74	1	2
936	D1	50	68	13	191	81	1	2
937	D1	50	68	5	313	73	1	3
938	D1	50	68	12	319	80	1	3
939	D3	51	69	2	179	71	1	2
940	D3	51	69	9	186	78	1	2
941	D1	55	75	6	191	81	1	2
942	D1	55	75	13	198	88	1	2
943	D1	55	75	5	319	80	1	3
944	D1	55	75	12	325	87	1	3
945	D3	56	76	2	186	78	1	2
946	D3	56	76	9	193	85	1	2
947	D1	60	82	6	198	88	1	2
948	D1	60	82	13	205	95	1	2
949	D1	60	82	5	325	87	1	3
950	D1	60	82	12	331	94	1	3
951	D3	61	83	2	193	85	1	2
952	D3	61	83	9	200	92	1	2
953	D1	65	89	6	205	95	1	2
954	D1	65	89	13	212	102	1	2
955	D1	65	89	5	331	94	1	3
956	D1	65	89	12	337	101	1	3
957	D3	66	90	2	200	92	1	2
958	D3	66	90	9	207	99	1	2
959	D1	70	96	6	212	102	1	2
960	D1	70	96	13	219	109	1	2
961	D1	70	96	5	337	101	1	3
962	D1	70	96	12	343	108	1	3
963	D3	71	97	2	207	99	1	2
964	D3	71	97	9	214	106	1	2
965	D1	75	103	6	219	109	1	2
966	D1	75	103	13	226	116	1	2
967	D1	75	103	5	343	108	1	3
968	D1	75	103	12	349	115	1	3
969	D3	76	104	2	214	106	1	2
970	D3	76	104	9	221	113	1	2
971	D1	80	110	6	226	116	1	2
972	D1	80	110	13	233	123	1	2
973	D1	80	110	5	349	115	1	3
974	D1	80	110	12	355	122	1	3
975	D3	81	111	2	221	113	1	2
976	D3	81	111	9	228	120	1	2
977	D1	85	117	6	233	123	1	2
978	D1	85	117	13	240	130	1	2
979	D1	85	117	5	355	122	1	3
980	D1	85	117	12	361	129	1	3
981	D3	86	118	2	228	120	1	2
982	D3	86	118	9	235	127	1	2
983	D1	90	124	6	240	130	1	2
984	D1	90	124	13	247	137	1	2
985	D1	90	124	5	361	129	1	3
986	D1	90	124	12	367	136	1	3
987	D3	91	125	2	235	127	1	2
988	D3	91	125	9	242	134	1	2
989	D1	95	131	6	247	137	1	2
990	D1	95	131	13	254	144	1	2
991	D1	95	131	5	367	136	1	3
992	D1	95	131	12	373	143	1	3
993	D3	96	132	2	242	134	1	2
994	D3	96	132	9	249	141	1	2
995	D1	100	138	6	254	144	1	2
996	D1	100	138	13	261	151	1	2
997	D1	100	138	5	373	143	1	3
998	D1	100	138	12	379	150	1	3
999	D3	101	139	2	249	141	1	2
1000	D3	101	139	9	256	148	1	2
1001	D1	105	145	6	261	151	1	2
1002	D1	105	145	13	268	158	1	2
1003	D1	105	145	5	379	150	1	3
1004	D1	105	145	12	385	157	1	3
1005	D3	106	146	2	256	148	1	2
