TransshipArc ID	Port	origin_node_ID	OriginTime	TransshipTime	Destination_node_ID	DestinationTime	FromRoute	ToRoute
1653	A2	2	5	5	846	10	1	7
1654	A2	2	5	12	853	17	1	7
1655	A3	3	8	5	115	13	1	2
1656	A3	3	8	12	124	20	1	2
1657	A3	3	8	2	390	10	1	4
1658	A3	3	8	9	398	17	1	4
1659	A3	3	8	5	847	13	1	7
1660	A3	3	8	12	854	20	1	7
1661	A3	3	8	5	972	13	1	8
1662	A3	3	8	12	978	20	1	8
1663	A3	3	8	5	1080	13	1	9
1664	A3	3	8	12	1090	20	1	9
1665	A3	3	8	0	1239	8	1	10
1666	A3	3	8	7	1247	15	1	10
1667	A3	3	8	1	1514	9	1	12
1668	A3	3	8	8	1521	16	1	12
1669	B1	4	24	5	974	29	1	8
1670	B1	4	24	12	980	36	1	8
1671	B1	4	24	0	1376	24	1	11
1672	B1	4	24	7	1384	31	1	11
1673	B1	4	24	4	1641	28	1	13
1674	B1	4	24	11	1647	35	1	13
1675	B2	5	32	2	1529	34	1	12
1676	B2	5	32	9	1536	41	1	12
1677	A2	8	12	5	853	17	1	7
1678	A2	8	12	12	860	24	1	7
1679	A3	9	15	5	124	20	1	2
1680	A3	9	15	12	133	27	1	2
1681	A3	9	15	2	398	17	1	4
1682	A3	9	15	9	406	24	1	4
1683	A3	9	15	5	854	20	1	7
1684	A3	9	15	12	861	27	1	7
1685	A3	9	15	5	978	20	1	8
1686	A3	9	15	12	984	27	1	8
1687	A3	9	15	5	1090	20	1	9
1688	A3	9	15	12	1100	27	1	9
1689	A3	9	15	0	1247	15	1	10
1690	A3	9	15	7	1255	22	1	10
1691	A3	9	15	1	1521	16	1	12
1692	A3	9	15	8	1528	23	1	12
1693	B1	10	31	5	980	36	1	8
1694	B1	10	31	12	986	43	1	8
1695	B1	10	31	0	1384	31	1	11
1696	B1	10	31	7	1392	38	1	11
1697	B1	10	31	4	1647	35	1	13
1698	B1	10	31	11	1653	42	1	13
1699	B2	11	39	2	1536	41	1	12
1700	B2	11	39	9	1543	48	1	12
1701	A2	14	19	5	860	24	1	7
1702	A2	14	19	12	867	31	1	7
1703	A3	15	22	5	133	27	1	2
1704	A3	15	22	12	142	34	1	2
1705	A3	15	22	2	406	24	1	4
1706	A3	15	22	9	414	31	1	4
1707	A3	15	22	5	861	27	1	7
1708	A3	15	22	12	868	34	1	7
1709	A3	15	22	5	984	27	1	8
1710	A3	15	22	12	990	34	1	8
1711	A3	15	22	5	1100	27	1	9
1712	A3	15	22	12	1110	34	1	9
1713	A3	15	22	0	1255	22	1	10
1714	A3	15	22	7	1263	29	1	10
1715	A3	15	22	1	1528	23	1	12
1716	A3	15	22	8	1535	30	1	12
1717	B1	16	38	5	986	43	1	8
1718	B1	16	38	12	992	50	1	8
1719	B1	16	38	0	1392	38	1	11
1720	B1	16	38	7	1400	45	1	11
1721	B1	16	38	4	1653	42	1	13
1722	B1	16	38	11	1659	49	1	13
1723	B2	17	46	2	1543	48	1	12
1724	B2	17	46	9	1550	55	1	12
1725	A2	20	26	5	867	31	1	7
1726	A2	20	26	12	874	38	1	7
1727	A3	21	29	5	142	34	1	2
1728	A3	21	29	12	151	41	1	2
1729	A3	21	29	2	414	31	1	4
1730	A3	21	29	9	422	38	1	4
1731	A3	21	29	5	868	34	1	7
1732	A3	21	29	12	875	41	1	7
1733	A3	21	29	5	990	34	1	8
1734	A3	21	29	12	996	41	1	8
1735	A3	21	29	5	1110	34	1	9
1736	A3	21	29	12	1120	41	1	9
1737	A3	21	29	0	1263	29	1	10
1738	A3	21	29	7	1271	36	1	10
1739	A3	21	29	1	1535	30	1	12
1740	A3	21	29	8	1542	37	1	12
1741	B1	22	45	5	992	50	1	8
1742	B1	22	45	12	998	57	1	8
1743	B1	22	45	0	1400	45	1	11
1744	B1	22	45	7	1408	52	1	11
1745	B1	22	45	4	1659	49	1	13
1746	B1	22	45	11	1665	56	1	13
1747	B2	23	53	2	1550	55	1	12
1748	B2	23	53	9	1556	62	1	12
1749	A2	26	33	12	845	45	1	7
1750	A2	26	33	5	874	38	1	7
1751	A3	27	36	5	151	41	1	2
1752	A3	27	36	12	160	48	1	2
1753	A3	27	36	2	422	38	1	4
1754	A3	27	36	9	430	45	1	4
1755	A3	27	36	5	875	41	1	7
1756	A3	27	36	12	881	48	1	7
1757	A3	27	36	5	996	41	1	8
1758	A3	27	36	12	1001	48	1	8
1759	A3	27	36	5	1120	41	1	9
1760	A3	27	36	12	1130	48	1	9
1761	A3	27	36	0	1271	36	1	10
1762	A3	27	36	7	1279	43	1	10
1763	A3	27	36	1	1542	37	1	12
1764	A3	27	36	8	1549	44	1	12
1765	B1	28	52	5	998	57	1	8
1766	B1	28	52	12	1003	64	1	8
1767	B1	28	52	0	1408	52	1	11
1768	B1	28	52	7	1416	59	1	11
1769	B1	28	52	4	1665	56	1	13
1770	B1	28	52	11	1671	63	1	13
1771	B2	29	60	2	1556	62	1	12
1772	B2	29	60	9	1562	69	1	12
1773	A2	32	40	5	845	45	1	7
1774	A2	32	40	12	852	52	1	7
1775	A3	33	43	5	160	48	1	2
1776	A3	33	43	12	168	55	1	2
1777	A3	33	43	2	430	45	1	4
1778	A3	33	43	9	438	52	1	4
1779	A3	33	43	5	881	48	1	7
1780	A3	33	43	12	887	55	1	7
1781	A3	33	43	5	1001	48	1	8
1782	A3	33	43	12	1006	55	1	8
1783	A3	33	43	5	1130	48	1	9
1784	A3	33	43	12	1140	55	1	9
1785	A3	33	43	7	1238	50	1	10
1786	A3	33	43	0	1279	43	1	10
1787	A3	33	43	1	1549	44	1	12
1788	A3	33	43	8	1555	51	1	12
1789	B1	34	59	5	1003	64	1	8
1790	B1	34	59	12	1008	71	1	8
1791	B1	34	59	0	1416	59	1	11
