ID	Route	Call	Port	Round_trip	Time
1	1	1	A1	1	2
2	1	2	A2	1	5
3	1	3	A3	1	8
4	1	4	B1	1	24
5	1	5	B2	1	32
6	1	6	A1	1	51
7	1	1	A1	2	9
8	1	2	A2	2	12
9	1	3	A3	2	15
10	1	4	B1	2	31
11	1	5	B2	2	39
12	1	6	A1	2	58
13	1	1	A1	3	16
14	1	2	A2	3	19
15	1	3	A3	3	22
16	1	4	B1	3	38
17	1	5	B2	3	46
18	1	6	A1	3	65
19	1	1	A1	4	23
20	1	2	A2	4	26
21	1	3	A3	4	29
22	1	4	B1	4	45
23	1	5	B2	4	53
24	1	6	A1	4	72
25	1	1	A1	5	30
26	1	2	A2	5	33
27	1	3	A3	5	36
28	1	4	B1	5	52
29	1	5	B2	5	60
30	1	6	A1	5	79
31	1	1	A1	6	37
32	1	2	A2	6	40
33	1	3	A3	6	43
34	1	4	B1	6	59
35	1	5	B2	6	67
36	1	6	A1	6	86
37	1	1	A1	7	44
38	1	2	A2	7	47
39	1	3	A3	7	50
40	1	4	B1	7	66
41	1	5	B2	7	74
42	1	6	A1	7	93
43	1	2	A2	8	54
44	1	3	A3	8	57
45	1	4	B1	8	73
46	1	5	B2	8	81
47	1	6	A1	8	100
48	1	2	A2	9	61
49	1	3	A3	9	64
50	1	4	B1	9	80
51	1	5	B2	9	88
52	1	6	A1	9	107
53	1	2	A2	10	68
54	1	3	A3	10	71
55	1	4	B1	10	87
56	1	5	B2	10	95
57	1	6	A1	10	114
58	1	2	A2	11	75
59	1	3	A3	11	78
60	1	4	B1	11	94
61	1	5	B2	11	102
62	1	6	A1	11	121
63	1	2	A2	12	82
64	1	3	A3	12	85
65	1	4	B1	12	101
66	1	5	B2	12	109
67	1	6	A1	12	128
68	1	2	A2	13	89
69	1	3	A3	13	92
70	1	4	B1	13	108
71	1	5	B2	13	116
72	1	6	A1	13	135
73	1	2	A2	14	96
74	1	3	A3	14	99
75	1	4	B1	14	115
76	1	5	B2	14	123
77	1	6	A1	14	142
78	1	2	A2	15	103
79	1	3	A3	15	106
80	1	4	B1	15	122
81	1	5	B2	15	130
82	1	6	A1	15	149
83	1	2	A2	16	110
84	1	3	A3	16	113
85	1	4	B1	16	129
86	1	5	B2	16	137
87	1	6	A1	16	156
88	1	2	A2	17	117
89	1	3	A3	17	120
90	1	4	B1	17	136
91	1	5	B2	17	144
92	1	6	A1	17	163
93	1	2	A2	18	124
94	1	3	A3	18	127
95	1	4	B1	18	143
96	1	5	B2	18	151
97	1	6	A1	18	170
98	1	2	A2	19	131
99	1	3	A3	19	134
100	1	4	B1	19	150
101	1	5	B2	19	158
102	1	6	A1	19	177
103	2	1	A4	1	1
104	2	2	A5	1	3
105	2	3	A6	1	5
106	2	4	A3	1	6
107	2	5	A7	1	9
108	2	6	B3	1	21
109	2	7	B4	1	24
110	2	8	A8	1	47
111	2	9	A4	1	50
112	2	1	A4	2	8
113	2	2	A5	2	10
114	2	3	A6	2	12
115	2	4	A3	2	13
116	2	5	A7	2	16
117	2	6	B3	2	28
118	2	7	B4	2	31
119	2	8	A8	2	54
120	2	9	A4	2	57
121	2	1	A4	3	15
122	2	2	A5	3	17
123	2	3	A6	3	19
124	2	4	A3	3	20
125	2	5	A7	3	23
126	2	6	B3	3	35
127	2	7	B4	3	38
128	2	8	A8	3	61
129	2	9	A4	3	64
130	2	1	A4	4	22
131	2	2	A5	4	24
132	2	3	A6	4	26
133	2	4	A3	4	27
134	2	5	A7	4	30
135	2	6	B3	4	42
136	2	7	B4	4	45
137	2	8	A8	4	68
138	2	9	A4	4	71
139	2	1	A4	5	29
140	2	2	A5	5	31
141	2	3	A6	5	33
142	2	4	A3	5	34
143	2	5	A7	5	37
144	2	6	B3	5	49
145	2	7	B4	5	52
146	2	8	A8	5	75
147	2	9	A4	5	78
148	2	1	A4	6	36
149	2	2	A5	6	38
150	2	3	A6	6	40
151	2	4	A3	6	41
152	2	5	A7	6	44
153	2	6	B3	6	56
154	2	7	B4	6	59
155	2	8	A8	6	82
156	2	9	A4	6	85
157	2	1	A4	7	43
158	2	2	A5	7	45
159	2	3	A6	7	47
160	2	4	A3	7	48
161	2	5	A7	7	51
162	2	6	B3	7	63
163	2	7	B4	7	66
164	2	8	A8	7	89
165	2	9	A4	7	92
166	2	2	A5	8	52
167	2	3	A6	8	54
168	2	4	A3	8	55
169	2	5	A7	8	58
170	2	6	B3	8	70
171	2	7	B4	8	73
172	2	8	A8	8	96
173	2	9	A4	8	99
174	2	2	A5	9	59
175	2	3	A6	9	61
176	2	4	A3	9	62
177	2	5	A7	9	65
178	2	6	B3	9	77
179	2	7	B4	9	80
180	2	8	A8	9	103
181	2	9	A4	9	106
182	2	2	A5	10	66
183	2	3	A6	10	68
184	2	4	A3	10	69
185	2	5	A7	10	72
186	2	6	B3	10	84
187	2	7	B4	10	87
188	2	8	A8	10	110
189	2	9	A4	10	113
190	2	2	A5	11	73
191	2	3	A6	11	75
192	2	4	A3	11	76
193	2	5	A7	11	79
194	2	6	B3	11	91
195	2	7	B4	11	94
196	2	8	A8	11	117
197	2	9	A4	11	120
198	2	2	A5	12	80
199	2	3	A6	12	82
200	2	4	A3	12	83
201	2	5	A7	12	86
202	2	6	B3	12	98
203	2	7	B4	12	101
204	2	8	A8	12	124
205	2	9	A4	12	127
206	2	2	A5	13	87
207	2	3	A6	13	89
208	2	4	A3	13	90
209	2	5	A7	13	93
210	2	6	B3	13	105
211	2	7	B4	13	108
212	2	8	A8	13	131
213	2	9	A4	13	134
214	2	2	A5	14	94
215	2	3	A6	14	96
216	2	4	A3	14	97
217	2	5	A7	14	100
218	2	6	B3	14	112
219	2	7	B4	14	115
220	2	8	A8	14	138
221	2	9	A4	14	141
222	2	2	A5	15	101
223	2	3	A6	15	103
224	2	4	A3	15	104
225	2	5	A7	15	107
226	2	6	B3	15	119
227	2	7	B4	15	122
228	2	8	A8	15	145
229	2	9	A4	15	148
230	2	2	A5	16	108
231	2	3	A6	16	110
232	2	4	A3	16	111
233	2	5	A7	16	114
234	2	6	B3	16	126
235	2	7	B4	16	129
236	2	8	A8	16	152
237	2	9	A4	16	155
238	2	2	A5	17	115
239	2	3	A6	17	117
240	2	4	A3	17	118
241	2	5	A7	17	121
242	2	6	B3	17	133
243	2	7	B4	17	136
244	2	8	A8	17	159
245	2	9	A4	17	162
246	2	2	A5	18	122
247	2	3	A6	18	124
248	2	4	A3	18	125
249	2	5	A7	18	128
250	2	6	B3	18	140
251	2	7	B4	18	143
252	2	8	A8	18	166
253	2	9	A4	18	169
254	2	2	A5	19	129
255	2	3	A6	19	131
256	2	4	A3	19	132
257	2	5	A7	19	135
258	2	6	B3	19	147
259	2	7	B4	19	150
260	2	8	A8	19	173
261	2	9	A4	19	176
262	3	1	A9	1	3
263	3	2	A4	1	4
264	3	3	A10	1	6
265	3	4	B4	1	22
266	3	5	B3	1	26
267	3	6	A10	1	43
268	3	7	A9	1	45
269	3	1	A9	2	10
270	3	2	A4	2	11
271	3	3	A10	2	13
272	3	4	B4	2	29
273	3	5	B3	2	33
274	3	6	A10	2	50
275	3	7	A9	2	52
276	3	1	A9	3	17
277	3	2	A4	3	18
278	3	3	A10	3	20
279	3	4	B4	3	36
280	3	5	B3	3	40
281	3	6	A10	3	57
282	3	7	A9	3	59
283	3	1	A9	4	24
284	3	2	A4	4	25
285	3	3	A10	4	27
286	3	4	B4	4	43
287	3	5	B3	4	47
288	3	6	A10	4	64
289	3	7	A9	4	66
290	3	1	A9	5	31
291	3	2	A4	5	32
292	3	3	A10	5	34
293	3	4	B4	5	50
294	3	5	B3	5	54
295	3	6	A10	5	71
296	3	7	A9	5	73
297	3	1	A9	6	38
298	3	2	A4	6	39
299	3	3	A10	6	41
300	3	4	B4	6	57
301	3	5	B3	6	61
302	3	6	A10	6	78
303	3	7	A9	6	80
304	3	2	A4	7	46
305	3	3	A10	7	48
306	3	4	B4	7	64
307	3	5	B3	7	68
308	3	6	A10	7	85
309	3	7	A9	7	87
310	3	2	A4	8	53
311	3	3	A10	8	55
312	3	4	B4	8	71
313	3	5	B3	8	75
314	3	6	A10	8	92
315	3	7	A9	8	94
316	3	2	A4	9	60
317	3	3	A10	9	62
318	3	4	B4	9	78
319	3	5	B3	9	82
320	3	6	A10	9	99
321	3	7	A9	9	101
322	3	2	A4	10	67
323	3	3	A10	10	69
324	3	4	B4	10	85
325	3	5	B3	10	89
326	3	6	A10	10	106
327	3	7	A9	10	108
328	3	2	A4	11	74
329	3	3	A10	11	76
330	3	4	B4	11	92
331	3	5	B3	11	96
332	3	6	A10	11	113
333	3	7	A9	11	115
334	3	2	A4	12	81
335	3	3	A10	12	83
336	3	4	B4	12	99
337	3	5	B3	12	103
338	3	6	A10	12	120
339	3	7	A9	12	122
340	3	2	A4	13	88
341	3	3	A10	13	90
342	3	4	B4	13	106
343	3	5	B3	13	110
344	3	6	A10	13	127
345	3	7	A9	13	129
346	3	2	A4	14	95
347	3	3	A10	14	97
348	3	4	B4	14	113
349	3	5	B3	14	117
350	3	6	A10	14	134
351	3	7	A9	14	136
352	3	2	A4	15	102
353	3	3	A10	15	104
354	3	4	B4	15	120
355	3	5	B3	15	124
356	3	6	A10	15	141
357	3	7	A9	15	143
358	3	2	A4	16	109
359	3	3	A10	16	111
360	3	4	B4	16	127
361	3	5	B3	16	131
362	3	6	A10	16	148
363	3	7	A9	16	150
364	3	2	A4	17	116
365	3	3	A10	17	118
366	3	4	B4	17	134
367	3	5	B3	17	138
368	3	6	A10	17	155
369	3	7	A9	17	157
370	3	2	A4	18	123
371	3	3	A10	18	125
372	3	4	B4	18	141
373	3	5	B3	18	145
374	3	6	A10	18	162
375	3	7	A9	18	164
376	3	2	A4	19	130
377	3	3	A10	19	132
378	3	4	B4	19	148
379	3	5	B3	19	152
380	3	6	A10	19	169
381	3	7	A9	19	171
382	3	2	A4	20	137
383	3	3	A10	20	139
384	3	4	B4	20	155
385	3	5	B3	20	159
386	3	6	A10	20	176
387	3	7	A9	20	178
388	4	1	A4	1	5
389	4	2	A6	1	7
390	4	3	A3	1	10
391	4	4	B5	1	23
392	4	5	B6	1	28
393	4	6	B7	1	41
394	4	7	A7	1	50
395	4	8	A4	1	54
396	4	1	A4	2	12
397	4	2	A6	2	14
398	4	3	A3	2	17
399	4	4	B5	2	30
400	4	5	B6	2	35
401	4	6	B7	2	48
402	4	7	A7	2	57
403	4	8	A4	2	61
404	4	1	A4	3	19
405	4	2	A6	3	21
406	4	3	A3	3	24
407	4	4	B5	3	37
408	4	5	B6	3	42
409	4	6	B7	3	55
410	4	7	A7	3	64
411	4	8	A4	3	68
412	4	1	A4	4	26
413	4	2	A6	4	28
414	4	3	A3	4	31
415	4	4	B5	4	44
416	4	5	B6	4	49
417	4	6	B7	4	62
418	4	7	A7	4	71
419	4	8	A4	4	75
420	4	1	A4	5	33
421	4	2	A6	5	35
422	4	3	A3	5	38
423	4	4	B5	5	51
424	4	5	B6	5	56
425	4	6	B7	5	69
426	4	7	A7	5	78
427	4	8	A4	5	82
428	4	1	A4	6	40
429	4	2	A6	6	42
430	4	3	A3	6	45
431	4	4	B5	6	58
432	4	5	B6	6	63
433	4	6	B7	6	76
434	4	7	A7	6	85
435	4	8	A4	6	89
436	4	1	A4	7	47
437	4	2	A6	7	49
438	4	3	A3	7	52
439	4	4	B5	7	65
440	4	5	B6	7	70
441	4	6	B7	7	83
442	4	7	A7	7	92
443	4	8	A4	7	96
444	4	2	A6	8	56
445	4	3	A3	8	59
446	4	4	B5	8	72
447	4	5	B6	8	77
448	4	6	B7	8	90
449	4	7	A7	8	99
450	4	8	A4	8	103
451	4	2	A6	9	63
452	4	3	A3	9	66
453	4	4	B5	9	79
454	4	5	B6	9	84
455	4	6	B7	9	97
456	4	7	A7	9	106
457	4	8	A4	9	110
458	4	2	A6	10	70
459	4	3	A3	10	73
460	4	4	B5	10	86
461	4	5	B6	10	91
462	4	6	B7	10	104
463	4	7	A7	10	113
464	4	8	A4	10	117
465	4	2	A6	11	77
466	4	3	A3	11	80
467	4	4	B5	11	93
468	4	5	B6	11	98
469	4	6	B7	11	111
470	4	7	A7	11	120
471	4	8	A4	11	124
472	4	2	A6	12	84
473	4	3	A3	12	87
474	4	4	B5	12	100
475	4	5	B6	12	105
476	4	6	B7	12	118
477	4	7	A7	12	127
478	4	8	A4	12	131
479	4	2	A6	13	91
480	4	3	A3	13	94
481	4	4	B5	13	107
482	4	5	B6	13	112
483	4	6	B7	13	125
484	4	7	A7	13	134
485	4	8	A4	13	138
486	4	2	A6	14	98
487	4	3	A3	14	101
488	4	4	B5	14	114
489	4	5	B6	14	119
490	4	6	B7	14	132
491	4	7	A7	14	141
492	4	8	A4	14	145
493	4	2	A6	15	105
494	4	3	A3	15	108
495	4	4	B5	15	121
496	4	5	B6	15	126
497	4	6	B7	15	139
498	4	7	A7	15	148
499	4	8	A4	15	152
500	4	2	A6	16	112
501	4	3	A3	16	115
502	4	4	B5	16	128
503	4	5	B6	16	133
504	4	6	B7	16	146
505	4	7	A7	16	155
506	4	8	A4	16	159
507	4	2	A6	17	119
508	4	3	A3	17	122
509	4	4	B5	17	135
510	4	5	B6	17	140
511	4	6	B7	17	153
512	4	7	A7	17	162
513	4	8	A4	17	166
514	4	2	A6	18	126
515	4	3	A3	18	129
516	4	4	B5	18	142
517	4	5	B6	18	147
518	4	6	B7	18	160
519	4	7	A7	18	169
520	4	8	A4	18	173
521	4	2	A6	19	133
522	4	3	A3	19	136
523	4	4	B5	19	149
524	4	5	B6	19	154
525	4	6	B7	19	167
526	4	7	A7	19	176
527	5	1	A11	1	2
528	5	2	A12	1	3
529	5	3	A13	1	5
530	5	4	B5	1	17
531	5	5	B6	1	23
532	5	6	A13	1	36
533	5	7	A14	1	37
534	5	8	A11	1	38
535	5	9	A12	1	40
536	5	10	A11	1	44
537	5	1	A11	2	9
538	5	2	A12	2	10
539	5	3	A13	2	12
540	5	4	B5	2	24
541	5	5	B6	2	30
542	5	6	A13	2	43
543	5	7	A14	2	44
544	5	8	A11	2	45
545	5	9	A12	2	47
546	5	10	A11	2	51
547	5	1	A11	3	16
548	5	2	A12	3	17
549	5	3	A13	3	19
550	5	4	B5	3	31
551	5	5	B6	3	37
552	5	6	A13	3	50
553	5	7	A14	3	51
554	5	8	A11	3	52
555	5	9	A12	3	54
556	5	10	A11	3	58
557	5	1	A11	4	23
558	5	2	A12	4	24
559	5	3	A13	4	26
560	5	4	B5	4	38
561	5	5	B6	4	44
562	5	6	A13	4	57
563	5	7	A14	4	58
564	5	8	A11	4	59
565	5	9	A12	4	61
566	5	10	A11	4	65
567	5	1	A11	5	30
568	5	2	A12	5	31
569	5	3	A13	5	33
570	5	4	B5	5	45
571	5	5	B6	5	51
572	5	6	A13	5	64
573	5	7	A14	5	65
574	5	8	A11	5	66
575	5	9	A12	5	68
576	5	10	A11	5	72
577	5	1	A11	6	37
578	5	2	A12	6	38
579	5	3	A13	6	40
580	5	4	B5	6	52
581	5	5	B6	6	58
582	5	6	A13	6	71
583	5	7	A14	6	72
584	5	8	A11	6	73
585	5	9	A12	6	75
586	5	10	A11	6	79
587	5	2	A12	7	45
588	5	3	A13	7	47
589	5	4	B5	7	59
590	5	5	B6	7	65
591	5	6	A13	7	78
592	5	7	A14	7	79
593	5	8	A11	7	80
594	5	9	A12	7	82
595	5	10	A11	7	86
596	5	2	A12	8	52
597	5	3	A13	8	54
598	5	4	B5	8	66
599	5	5	B6	8	72
600	5	6	A13	8	85
601	5	7	A14	8	86
602	5	8	A11	8	87
603	5	9	A12	8	89
604	5	10	A11	8	93
605	5	2	A12	9	59
606	5	3	A13	9	61
607	5	4	B5	9	73
608	5	5	B6	9	79
609	5	6	A13	9	92
610	5	7	A14	9	93
611	5	8	A11	9	94
612	5	9	A12	9	96
613	5	10	A11	9	100
614	5	2	A12	10	66
615	5	3	A13	10	68
616	5	4	B5	10	80
617	5	5	B6	10	86
618	5	6	A13	10	99
619	5	7	A14	10	100
620	5	8	A11	10	101
621	5	9	A12	10	103
622	5	10	A11	10	107
623	5	2	A12	11	73
624	5	3	A13	11	75
625	5	4	B5	11	87
626	5	5	B6	11	93
627	5	6	A13	11	106
628	5	7	A14	11	107
629	5	8	A11	11	108
630	5	9	A12	11	110
631	5	10	A11	11	114
632	5	2	A12	12	80
633	5	3	A13	12	82
634	5	4	B5	12	94
635	5	5	B6	12	100
636	5	6	A13	12	113
