TransshipArc ID	Port	origin_node_ID	OriginTime	TransshipTime	Destination_node_ID	DestinationTime	FromRoute	ToRoute
196	A	1	1	1	51	2	1	2
197	A	1	1	8	55	9	1	2
198	A	3	15	1	54	16	1	2
199	A	3	15	8	58	23	1	2
200	A	4	8	8	54	16	1	2
201	A	4	8	1	55	9	1	2
202	A	6	22	1	58	23	1	2
203	A	6	22	8	61	30	1	2
204	A	8	29	1	61	30	1	2
205	A	8	29	8	64	37	1	2
206	A	10	36	1	64	37	1	2
207	A	10	36	8	67	44	1	2
208	A	12	43	1	67	44	1	2
209	A	12	43	8	70	51	1	2
210	A	14	50	1	70	51	1	2
211	A	14	50	8	73	58	1	2
212	A	16	57	1	73	58	1	2
213	A	16	57	8	76	65	1	2
214	A	18	64	1	76	65	1	2
215	A	18	64	8	79	72	1	2
216	A	20	71	1	79	72	1	2
217	A	20	71	8	82	79	1	2
218	A	22	78	1	82	79	1	2
219	A	22	78	8	85	86	1	2
220	A	24	85	1	85	86	1	2
221	A	24	85	8	88	93	1	2
222	A	26	92	1	88	93	1	2
223	A	26	92	8	91	100	1	2
224	A	28	99	1	91	100	1	2
225	A	28	99	8	94	107	1	2
226	A	30	106	1	94	107	1	2
227	A	30	106	8	97	114	1	2
228	A	32	113	1	97	114	1	2
229	A	32	113	8	100	121	1	2
230	A	34	120	1	100	121	1	2
231	A	34	120	8	103	128	1	2
232	A	36	127	1	103	128	1	2
233	A	36	127	8	106	135	1	2
234	A	38	134	1	106	135	1	2
235	A	38	134	8	109	142	1	2
236	A	40	141	1	109	142	1	2
237	A	40	141	8	112	149	1	2
238	A	42	148	1	112	149	1	2
239	A	42	148	8	115	156	1	2
240	A	44	155	1	115	156	1	2
241	A	44	155	8	118	163	1	2
242	A	46	162	1	118	163	1	2
243	A	46	162	8	121	170	1	2
244	A	48	169	1	121	170	1	2
245	A	48	169	8	124	177	1	2
246	A	50	176	1	124	177	1	2
247	A	51	2	13	3	15	2	1
248	A	51	2	6	4	8	2	1
249	B	52	9	1	128	10	2	3
250	B	52	9	8	131	17	2	3
251	A	54	16	6	6	22	2	1
252	A	54	16	13	8	29	2	1
253	A	55	9	6	3	15	2	1
254	A	55	9	13	6	22	2	1
255	B	56	16	1	131	17	2	3
256	B	56	16	8	134	24	2	3
257	A	58	23	6	8	29	2	1
258	A	58	23	13	10	36	2	1
259	B	59	23	1	134	24	2	3
260	B	59	23	8	137	31	2	3
261	A	61	30	6	10	36	2	1
262	A	61	30	13	12	43	2	1
263	B	62	30	1	137	31	2	3
264	B	62	30	8	140	38	2	3
265	A	64	37	6	12	43	2	1
266	A	64	37	13	14	50	2	1
267	B	65	37	1	140	38	2	3
268	B	65	37	8	143	45	2	3
269	A	67	44	6	14	50	2	1
270	A	67	44	13	16	57	2	1
271	B	68	44	1	143	45	2	3
272	B	68	44	8	146	52	2	3
273	A	70	51	6	16	57	2	1
274	A	70	51	13	18	64	2	1
275	B	71	51	1	146	52	2	3
276	B	71	51	8	149	59	2	3
277	A	73	58	6	18	64	2	1
278	A	73	58	13	20	71	2	1
279	B	74	58	1	149	59	2	3
280	B	74	58	8	152	66	2	3
281	A	76	65	6	20	71	2	1
282	A	76	65	13	22	78	2	1
283	B	77	65	1	152	66	2	3
284	B	77	65	8	155	73	2	3
285	A	79	72	6	22	78	2	1
286	A	79	72	13	24	85	2	1
287	B	80	72	1	155	73	2	3
288	B	80	72	8	158	80	2	3
289	A	82	79	6	24	85	2	1
290	A	82	79	13	26	92	2	1
291	B	83	79	1	158	80	2	3
292	B	83	79	8	161	87	2	3
293	A	85	86	6	26	92	2	1
294	A	85	86	13	28	99	2	1
295	B	86	86	1	161	87	2	3
296	B	86	86	8	164	94	2	3
297	A	88	93	6	28	99	2	1
298	A	88	93	13	30	106	2	1
299	B	89	93	1	164	94	2	3
300	B	89	93	8	167	101	2	3
301	A	91	100	6	30	106	2	1
302	A	91	100	13	32	113	2	1
303	B	92	100	1	167	101	2	3
304	B	92	100	8	170	108	2	3
305	A	94	107	6	32	113	2	1
306	A	94	107	13	34	120	2	1
307	B	95	107	1	170	108	2	3
308	B	95	107	8	173	115	2	3
309	A	97	114	6	34	120	2	1
310	A	97	114	13	36	127	2	1
311	B	98	114	1	173	115	2	3
312	B	98	114	8	176	122	2	3
313	A	100	121	6	36	127	2	1
314	A	100	121	13	38	134	2	1
315	B	101	121	1	176	122	2	3
316	B	101	121	8	179	129	2	3
317	A	103	128	6	38	134	2	1
318	A	103	128	13	40	141	2	1
319	B	104	128	1	179	129	2	3
320	B	104	128	8	182	136	2	3
321	A	106	135	6	40	141	2	1
322	A	106	135	13	42	148	2	1
323	B	107	135	1	182	136	2	3
324	B	107	135	8	185	143	2	3
325	A	109	142	6	42	148	2	1
326	A	109	142	13	44	155	2	1
327	B	110	142	1	185	143	2	3
328	B	110	142	8	188	150	2	3
329	A	112	149	6	44	155	2	1
330	A	112	149	13	46	162	2	1
331	B	113	149	1	188	150	2	3
332	B	113	149	8	191	157	2	3
333	A	115	156	6	46	162	2	1
334	A	115	156	13	48	169	2	1
335	B	116	156	1	191	157	2	3
336	B	116	156	8	194	164	2	3
337	A	118	163	6	48	169	2	1
338	A	118	163	13	50	176	2	1
339	B	119	163	1	194	164	2	3
340	B	119	163	8	197	171	2	3
341	A	121	170	6	50	176	2	1
342	B	122	170	1	197	171	2	3
343	B	122	170	8	200	178	2	3
344	B	125	3	6	52	9	3	2
345	B	125	3	13	56	16	3	2
346	B	128	10	6	56	16	3	2
347	B	128	10	13	59	23	3	2
348	B	131	17	6	59	23	3	2
349	B	131	17	13	62	30	3	2
350	B	134	24	6	62	30	3	2
351	B	134	24	13	65	37	3	2
352	B	137	31	6	65	37	3	2
353	B	137	31	13	68	44	3	2
354	B	140	38	6	68	44	3	2
355	B	140	38	13	71	51	3	2
356	B	143	45	6	71	51	3	2
357	B	143	45	13	74	58	3	2
358	B	146	52	6	74	58	3	2
359	B	146	52	13	77	65	3	2
360	B	149	59	6	77	65	3	2
361	B	149	59	13	80	72	3	2
362	B	152	66	6	80	72	3	2
363	B	152	66	13	83	79	3	2
364	B	155	73	6	83	79	3	2
365	B	155	73	13	86	86	3	2
366	B	158	80	6	86	86	3	2
367	B	158	80	13	89	93	3	2
368	B	161	87	6	89	93	3	2
369	B	161	87	13	92	100	3	2
370	B	164	94	6	92	100	3	2
371	B	164	94	13	95	107	3	2
372	B	167	101	6	95	107	3	2
373	B	167	101	13	98	114	3	2
374	B	170	108	6	98	114	3	2
375	B	170	108	13	101	121	3	2
376	B	173	115	6	101	121	3	2
377	B	173	115	13	104	128	3	2
378	B	176	122	6	104	128	3	2
379	B	176	122	13	107	135	3	2
380	B	179	129	6	107	135	3	2
381	B	179	129	13	110	142	3	2
382	B	182	136	6	110	142	3	2
383	B	182	136	13	113	149	3	2
384	B	185	143	6	113	149	3	2
385	B	185	143	13	116	156	3	2
386	B	188	150	6	116	156	3	2
387	B	188	150	13	119	163	3	2
388	B	191	157	6	119	163	3	2
389	B	191	157	13	122	170	3	2
390	B	194	164	6	122	170	3	2
