ID	Route	Call	Port	Round_trip	Time
1	1	1	A	1	1
2	1	2	D	1	5
3	1	3	A	1	15
4	1	1	A	2	8
5	1	2	D	2	12
6	1	3	A	2	22
7	1	2	D	3	19
8	1	3	A	3	29
9	1	2	D	4	26
10	1	3	A	4	36
11	1	2	D	5	33
12	1	3	A	5	43
13	1	2	D	6	40
14	1	3	A	6	50
15	1	2	D	7	47
16	1	3	A	7	57
17	1	2	D	8	54
18	1	3	A	8	64
19	1	2	D	9	61
20	1	3	A	9	71
21	1	2	D	10	68
22	1	3	A	10	78
23	1	2	D	11	75
24	1	3	A	11	85
25	1	2	D	12	82
26	1	3	A	12	92
27	1	2	D	13	89
28	1	3	A	13	99
29	1	2	D	14	96
30	1	3	A	14	106
31	1	2	D	15	103
32	1	3	A	15	113
33	1	2	D	16	110
34	1	3	A	16	120
35	1	2	D	17	117
36	1	3	A	17	127
37	1	2	D	18	124
38	1	3	A	18	134
39	1	2	D	19	131
40	1	3	A	19	141
41	1	2	D	20	138
42	1	3	A	20	148
43	1	2	D	21	145
44	1	3	A	21	155
45	1	2	D	22	152
46	1	3	A	22	162
47	1	2	D	23	159
48	1	3	A	23	169
49	1	2	D	24	166
50	1	3	A	24	176
51	2	1	A	1	2
52	2	2	B	1	9
53	2	3	C	1	13
54	2	4	A	1	16
55	2	1	A	2	9
56	2	2	B	2	16
57	2	3	C	2	20
58	2	4	A	2	23
59	2	2	B	3	23
60	2	3	C	3	27
61	2	4	A	3	30
62	2	2	B	4	30
63	2	3	C	4	34
64	2	4	A	4	37
65	2	2	B	5	37
66	2	3	C	5	41
67	2	4	A	5	44
68	2	2	B	6	44
69	2	3	C	6	48
70	2	4	A	6	51
71	2	2	B	7	51
72	2	3	C	7	55
73	2	4	A	7	58
74	2	2	B	8	58
75	2	3	C	8	62
76	2	4	A	8	65
77	2	2	B	9	65
78	2	3	C	9	69
79	2	4	A	9	72
80	2	2	B	10	72
81	2	3	C	10	76
82	2	4	A	10	79
83	2	2	B	11	79
84	2	3	C	11	83
85	2	4	A	11	86
86	2	2	B	12	86
87	2	3	C	12	90
88	2	4	A	12	93
89	2	2	B	13	93
90	2	3	C	13	97
91	2	4	A	13	100
92	2	2	B	14	100
93	2	3	C	14	104
94	2	4	A	14	107
95	2	2	B	15	107
96	2	3	C	15	111
97	2	4	A	15	114
98	2	2	B	16	114
99	2	3	C	16	118
100	2	4	A	16	121
101	2	2	B	17	121
102	2	3	C	17	125
103	2	4	A	17	128
104	2	2	B	18	128
105	2	3	C	18	132
106	2	4	A	18	135
107	2	2	B	19	135
108	2	3	C	19	139
109	2	4	A	19	142
110	2	2	B	20	142
111	2	3	C	20	146
112	2	4	A	20	149
113	2	2	B	21	149
114	2	3	C	21	153
115	2	4	A	21	156
116	2	2	B	22	156
117	2	3	C	22	160
118	2	4	A	22	163
119	2	2	B	23	163
120	2	3	C	23	167
121	2	4	A	23	170
122	2	2	B	24	170
123	2	3	C	24	174
124	2	4	A	24	177
125	3	1	B	1	3
126	3	2	E	1	5
127	3	3	F	1	6
128	3	4	B	1	10
129	3	2	E	2	12
130	3	3	F	2	13
131	3	4	B	2	17
132	3	2	E	3	19
133	3	3	F	3	20
134	3	4	B	3	24
135	3	2	E	4	26
136	3	3	F	4	27
137	3	4	B	4	31
138	3	2	E	5	33
139	3	3	F	5	34
140	3	4	B	5	38
141	3	2	E	6	40
142	3	3	F	6	41
143	3	4	B	6	45
144	3	2	E	7	47
145	3	3	F	7	48
146	3	4	B	7	52
147	3	2	E	8	54
148	3	3	F	8	55
149	3	4	B	8	59
150	3	2	E	9	61
151	3	3	F	9	62
152	3	4	B	9	66
153	3	2	E	10	68
154	3	3	F	10	69
155	3	4	B	10	73
156	3	2	E	11	75
157	3	3	F	11	76
158	3	4	B	11	80
159	3	2	E	12	82
160	3	3	F	12	83
161	3	4	B	12	87
162	3	2	E	13	89
163	3	3	F	13	90
164	3	4	B	13	94
165	3	2	E	14	96
166	3	3	F	14	97
167	3	4	B	14	101
168	3	2	E	15	103
169	3	3	F	15	104
170	3	4	B	15	108
171	3	2	E	16	110
172	3	3	F	16	111
173	3	4	B	16	115
174	3	2	E	17	117
175	3	3	F	17	118
176	3	4	B	17	122
177	3	2	E	18	124
178	3	3	F	18	125
179	3	4	B	18	129
180	3	2	E	19	131
181	3	3	F	19	132
182	3	4	B	19	136
183	3	2	E	20	138
184	3	3	F	20	139
185	3	4	B	20	143
186	3	2	E	21	145
187	3	3	F	21	146
188	3	4	B	21	150
189	3	2	E	22	152
190	3	3	F	22	153
191	3	4	B	22	157
192	3	2	E	23	159
193	3	3	F	23	160
194	3	4	B	23	164
195	3	2	E	24	166
196	3	3	F	24	167
197	3	4	B	24	171
198	3	2	E	25	173
199	3	3	F	25	174
200	3	4	B	25	178
