Path ID	OriginPort	OriginTime	DestinationPort	DestinationTime	PathTime	TransshipPort	TransshipTime	PortPath_length	PortPath	Arcs_length	ArcsID
1	A	2	B	9	7	0	0	2	A,B	1	49
2	A	9	B	16	7	0	0	2	A,B	1	53
3	A	16	B	23	7	0	0	2	A,B	1	52
4	A	23	B	30	7	0	0	2	A,B	1	56
5	A	30	B	37	7	0	0	2	A,B	1	59
6	A	37	B	44	7	0	0	2	A,B	1	62
7	A	44	B	51	7	0	0	2	A,B	1	65
8	A	51	B	58	7	0	0	2	A,B	1	68
9	A	58	B	65	7	0	0	2	A,B	1	71
10	A	65	B	72	7	0	0	2	A,B	1	74
11	A	72	B	79	7	0	0	2	A,B	1	77
12	A	79	B	86	7	0	0	2	A,B	1	80
13	A	86	B	93	7	0	0	2	A,B	1	83
14	A	93	B	100	7	0	0	2	A,B	1	86
15	A	100	B	107	7	0	0	2	A,B	1	89
16	A	107	B	114	7	0	0	2	A,B	1	92
17	A	114	B	121	7	0	0	2	A,B	1	95
18	A	121	B	128	7	0	0	2	A,B	1	98
19	A	128	B	135	7	0	0	2	A,B	1	101
20	A	135	B	142	7	0	0	2	A,B	1	104
21	A	142	B	149	7	0	0	2	A,B	1	107
22	A	149	B	156	7	0	0	2	A,B	1	110
23	A	156	B	163	7	0	0	2	A,B	1	113
24	A	163	B	170	7	0	0	2	A,B	1	116
25	A	2	C	13	11	0	0	3	A,B,C	2	49,50
26	A	9	C	20	11	0	0	3	A,B,C	2	53,54
27	A	16	C	27	11	0	0	3	A,B,C	2	52,57
28	A	23	C	34	11	0	0	3	A,B,C	2	56,60
29	A	30	C	41	11	0	0	3	A,B,C	2	59,63
30	A	37	C	48	11	0	0	3	A,B,C	2	62,66
31	A	44	C	55	11	0	0	3	A,B,C	2	65,69
32	A	51	C	62	11	0	0	3	A,B,C	2	68,72
33	A	58	C	69	11	0	0	3	A,B,C	2	71,75
34	A	65	C	76	11	0	0	3	A,B,C	2	74,78
35	A	72	C	83	11	0	0	3	A,B,C	2	77,81
36	A	79	C	90	11	0	0	3	A,B,C	2	80,84
37	A	86	C	97	11	0	0	3	A,B,C	2	83,87
38	A	93	C	104	11	0	0	3	A,B,C	2	86,90
39	A	100	C	111	11	0	0	3	A,B,C	2	89,93
40	A	107	C	118	11	0	0	3	A,B,C	2	92,96
41	A	114	C	125	11	0	0	3	A,B,C	2	95,99
42	A	121	C	132	11	0	0	3	A,B,C	2	98,102
43	A	128	C	139	11	0	0	3	A,B,C	2	101,105
44	A	135	C	146	11	0	0	3	A,B,C	2	104,108
45	A	142	C	153	11	0	0	3	A,B,C	2	107,111
46	A	149	C	160	11	0	0	3	A,B,C	2	110,114
47	A	156	C	167	11	0	0	3	A,B,C	2	113,117
48	A	163	C	174	11	0	0	3	A,B,C	2	116,119
49	A	1	D	5	4	0	0	2	A,D	1	1
50	A	8	D	12	4	0	0	2	A,D	1	4
51	A	15	D	19	4	0	0	2	A,D	1	3
52	A	22	D	26	4	0	0	2	A,D	1	6
53	A	29	D	33	4	0	0	2	A,D	1	8
54	A	36	D	40	4	0	0	2	A,D	1	10
55	A	43	D	47	4	0	0	2	A,D	1	12
56	A	50	D	54	4	0	0	2	A,D	1	14
57	A	57	D	61	4	0	0	2	A,D	1	16
58	A	64	D	68	4	0	0	2	A,D	1	18
59	A	71	D	75	4	0	0	2	A,D	1	20
60	A	78	D	82	4	0	0	2	A,D	1	22
61	A	85	D	89	4	0	0	2	A,D	1	24
62	A	92	D	96	4	0	0	2	A,D	1	26
63	A	99	D	103	4	0	0	2	A,D	1	28
64	A	106	D	110	4	0	0	2	A,D	1	30
65	A	113	D	117	4	0	0	2	A,D	1	32
66	A	120	D	124	4	0	0	2	A,D	1	34
67	A	127	D	131	4	0	0	2	A,D	1	36
68	A	134	D	138	4	0	0	2	A,D	1	38
69	A	141	D	145	4	0	0	2	A,D	1	40
70	A	148	D	152	4	0	0	2	A,D	1	42
71	A	155	D	159	4	0	0	2	A,D	1	44
72	A	162	D	166	4	0	0	2	A,D	1	46
73	B	9	A	16	7	0	0	3	B,C,A	2	50,51
74	B	16	A	23	7	0	0	3	B,C,A	2	54,55
75	B	23	A	30	7	0	0	3	B,C,A	2	57,58
76	B	30	A	37	7	0	0	3	B,C,A	2	60,61
77	B	37	A	44	7	0	0	3	B,C,A	2	63,64
78	B	44	A	51	7	0	0	3	B,C,A	2	66,67
79	B	51	A	58	7	0	0	3	B,C,A	2	69,70
