TravelArc_ID	Route	origin_node_ID	origin_Call	origin_Port	Round_Trip	OriginTime	TravelTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
1	1	1	1	A	1	1	4	2	2	D	5
2	1	2	2	D	1	5	10	3	3	A	15
3	1	3	3	A	1	15	4	7	2	D	19
4	1	4	1	A	2	8	4	5	2	D	12
5	1	5	2	D	2	12	10	6	3	A	22
6	1	6	3	A	2	22	4	9	2	D	26
7	1	7	2	D	3	19	10	8	3	A	29
8	1	8	3	A	3	29	4	11	2	D	33
9	1	9	2	D	4	26	10	10	3	A	36
10	1	10	3	A	4	36	4	13	2	D	40
11	1	11	2	D	5	33	10	12	3	A	43
12	1	12	3	A	5	43	4	15	2	D	47
13	1	13	2	D	6	40	10	14	3	A	50
14	1	14	3	A	6	50	4	17	2	D	54
15	1	15	2	D	7	47	10	16	3	A	57
16	1	16	3	A	7	57	4	19	2	D	61
17	1	17	2	D	8	54	10	18	3	A	64
18	1	18	3	A	8	64	4	21	2	D	68
19	1	19	2	D	9	61	10	20	3	A	71
20	1	20	3	A	9	71	4	23	2	D	75
21	1	21	2	D	10	68	10	22	3	A	78
22	1	22	3	A	10	78	4	25	2	D	82
23	1	23	2	D	11	75	10	24	3	A	85
24	1	24	3	A	11	85	4	27	2	D	89
25	1	25	2	D	12	82	10	26	3	A	92
26	1	26	3	A	12	92	4	29	2	D	96
27	1	27	2	D	13	89	10	28	3	A	99
28	1	28	3	A	13	99	4	31	2	D	103
29	1	29	2	D	14	96	10	30	3	A	106
30	1	30	3	A	14	106	4	33	2	D	110
31	1	31	2	D	15	103	10	32	3	A	113
32	1	32	3	A	15	113	4	35	2	D	117
33	1	33	2	D	16	110	10	34	3	A	120
34	1	34	3	A	16	120	4	37	2	D	124
35	1	35	2	D	17	117	10	36	3	A	127
36	1	36	3	A	17	127	4	39	2	D	131
37	1	37	2	D	18	124	10	38	3	A	134
38	1	38	3	A	18	134	4	41	2	D	138
39	1	39	2	D	19	131	10	40	3	A	141
40	1	40	3	A	19	141	4	43	2	D	145
41	1	41	2	D	20	138	10	42	3	A	148
42	1	42	3	A	20	148	4	45	2	D	152
43	1	43	2	D	21	145	10	44	3	A	155
