TransshipArc ID	Port	Origin_node_ID	OriginTime	TransshipTime	Destination_node_ID	DestinationTime	FromRoute	ToRoute
272	D	4	10	2	172	12	1	2
273	D	4	10	9	178	19	1	2
274	F	6	14	6	179	20	1	2
275	F	6	14	13	185	27	1	2
276	D	12	17	2	178	19	1	2
277	D	12	17	9	184	26	1	2
278	F	14	21	6	185	27	1	2
279	F	14	21	13	190	34	1	2
280	D	20	24	2	184	26	1	2
281	D	20	24	9	189	33	1	2
282	F	22	28	6	190	34	1	2
283	F	22	28	13	195	41	1	2
284	D	27	31	2	189	33	1	2
285	D	27	31	9	194	40	1	2
286	F	29	35	6	195	41	1	2
287	F	29	35	13	200	48	1	2
288	D	34	38	2	194	40	1	2
289	D	34	38	9	199	47	1	2
290	F	36	42	6	200	48	1	2
291	F	36	42	13	205	55	1	2
292	D	41	45	2	199	47	1	2
293	D	41	45	9	204	54	1	2
294	F	43	49	6	205	55	1	2
295	F	43	49	13	210	62	1	2
296	D	48	52	2	204	54	1	2
297	D	48	52	9	209	61	1	2
298	F	50	56	6	210	62	1	2
299	F	50	56	13	215	69	1	2
300	D	55	59	2	209	61	1	2
301	D	55	59	9	214	68	1	2
302	F	57	63	6	215	69	1	2
303	F	57	63	13	220	76	1	2
304	D	62	66	2	214	68	1	2
305	D	62	66	9	219	75	1	2
306	F	64	70	6	220	76	1	2
307	F	64	70	13	225	83	1	2
308	D	69	73	2	219	75	1	2
309	D	69	73	9	224	82	1	2
310	F	71	77	6	225	83	1	2
311	F	71	77	13	230	90	1	2
312	D	76	80	2	224	82	1	2
313	D	76	80	9	229	89	1	2
314	F	78	84	6	230	90	1	2
315	F	78	84	13	235	97	1	2
316	D	83	87	2	229	89	1	2
317	D	83	87	9	234	96	1	2
318	F	85	91	6	235	97	1	2
319	F	85	91	13	240	104	1	2
320	D	90	94	2	234	96	1	2
321	D	90	94	9	239	103	1	2
322	F	92	98	6	240	104	1	2
323	F	92	98	13	245	111	1	2
324	D	97	101	2	239	103	1	2
325	D	97	101	9	244	110	1	2
326	F	99	105	6	245	111	1	2
327	F	99	105	13	250	118	1	2
328	D	104	108	2	244	110	1	2
329	D	104	108	9	249	117	1	2
330	F	106	112	6	250	118	1	2
331	F	106	112	13	255	125	1	2
332	D	111	115	2	249	117	1	2
333	D	111	115	9	254	124	1	2
334	F	113	119	6	255	125	1	2
335	F	113	119	13	260	132	1	2
336	D	118	122	2	254	124	1	2
337	D	118	122	9	259	131	1	2
338	F	120	126	6	260	132	1	2
339	F	120	126	13	265	139	1	2
340	D	125	129	2	259	131	1	2
341	D	125	129	9	264	138	1	2
342	F	127	133	6	265	139	1	2
343	F	127	133	13	270	146	1	2
344	D	132	136	2	264	138	1	2
345	D	132	136	9	269	145	1	2
346	F	134	140	6	270	146	1	2
347	F	134	140	13	275	153	1	2
348	D	139	143	2	269	145	1	2
349	D	139	143	9	274	152	1	2
350	F	141	147	6	275	153	1	2
351	D	146	150	2	274	152	1	2
352	D	166	5	5	4	10	2	1
353	D	166	5	12	12	17	2	1
354	F	167	6	8	6	14	2	1
355	D	172	12	5	12	17	2	1
356	D	172	12	12	20	24	2	1
357	F	173	13	1	6	14	2	1
358	F	173	13	8	14	21	2	1
359	D	178	19	5	20	24	2	1
360	D	178	19	12	27	31	2	1
361	F	179	20	1	14	21	2	1
362	F	179	20	8	22	28	2	1
363	D	184	26	5	27	31	2	1
364	D	184	26	12	34	38	2	1
365	F	185	27	1	22	28	2	1
366	F	185	27	8	29	35	2	1
367	D	189	33	5	34	38	2	1
368	D	189	33	12	41	45	2	1
369	F	190	34	1	29	35	2	1
370	F	190	34	8	36	42	2	1
371	D	194	40	5	41	45	2	1
372	D	194	40	12	48	52	2	1
373	F	195	41	1	36	42	2	1
374	F	195	41	8	43	49	2	1
375	D	199	47	5	48	52	2	1
376	D	199	47	12	55	59	2	1
377	F	200	48	1	43	49	2	1
378	F	200	48	8	50	56	2	1
379	D	204	54	5	55	59	2	1
380	D	204	54	12	62	66	2	1
381	F	205	55	1	50	56	2	1
382	F	205	55	8	57	63	2	1
383	D	209	61	5	62	66	2	1
384	D	209	61	12	69	73	2	1
385	F	210	62	1	57	63	2	1
386	F	210	62	8	64	70	2	1
387	D	214	68	5	69	73	2	1
388	D	214	68	12	76	80	2	1
389	F	215	69	1	64	70	2	1
390	F	215	69	8	71	77	2	1
391	D	219	75	5	76	80	2	1
392	D	219	75	12	83	87	2	1
393	F	220	76	1	71	77	2	1
394	F	220	76	8	78	84	2	1
395	D	224	82	5	83	87	2	1
396	D	224	82	12	90	94	2	1
397	F	225	83	1	78	84	2	1
398	F	225	83	8	85	91	2	1
399	D	229	89	5	90	94	2	1
400	D	229	89	12	97	101	2	1
401	F	230	90	1	85	91	2	1
402	F	230	90	8	92	98	2	1
403	D	234	96	5	97	101	2	1
404	D	234	96	12	104	108	2	1
405	F	235	97	1	92	98	2	1
406	F	235	97	8	99	105	2	1
407	D	239	103	5	104	108	2	1
408	D	239	103	12	111	115	2	1
409	F	240	104	1	99	105	2	1
410	F	240	104	8	106	112	2	1
411	D	244	110	5	111	115	2	1
412	D	244	110	12	118	122	2	1
413	F	245	111	1	106	112	2	1
414	F	245	111	8	113	119	2	1
415	D	249	117	5	118	122	2	1
416	D	249	117	12	125	129	2	1
417	F	250	118	1	113	119	2	1
418	F	250	118	8	120	126	2	1
419	D	254	124	5	125	129	2	1
420	D	254	124	12	132	136	2	1
421	F	255	125	1	120	126	2	1
422	F	255	125	8	127	133	2	1
423	D	259	131	5	132	136	2	1
424	D	259	131	12	139	143	2	1
425	F	260	132	1	127	133	2	1
426	F	260	132	8	134	140	2	1
427	D	264	138	5	139	143	2	1
428	D	264	138	12	146	150	2	1
429	F	265	139	1	134	140	2	1
430	F	265	139	8	141	147	2	1
431	D	269	145	5	146	150	2	1
432	D	269	145	12	153	157	2	1
433	F	270	146	1	141	147	2	1
434	F	270	146	8	148	154	2	1
435	D	274	152	5	153	157	2	1
436	D	274	152	12	160	164	2	1
437	F	275	153	1	148	154	2	1
438	F	275	153	8	155	161	2	1
