PortID	OriginPort	DestinationPort	EarlistTime	Deadline
1	Adelaide	Antwerp	1	180
2	Adelaide	Aqabah	1	180
3	Adelaide	Bremerhaven	1	180
4	Adelaide	Brisbane	1	180
5	Adelaide	Busan	1	180
6	Adelaide	Chennai	1	180
7	Adelaide	Chittagong	1	180
8	Adelaide	Chiwan	1	180
9	Adelaide	Cochin	1	180
10	Adelaide	Colombo	1	180
11	Adelaide	Dalian	1	180
12	Adelaide	Fremantle	1	180
13	Adelaide	Hamburg	1	180
14	Adelaide	HoChiMinh	1	180
15	Adelaide	HongKong	1	180
16	Adelaide	Jakarta	1	180
17	Adelaide	JebelAli	1	180
18	Adelaide	Jeddah	1	180
19	Adelaide	Kaohsiung	1	180
20	Adelaide	Karachi	1	180
21	Adelaide	Kobe	1	180
22	Adelaide	Kwangyang	1	180
23	Adelaide	LaemChabang	1	180
24	Adelaide	LeHavre	1	180
25	Adelaide	Manila	1	180
26	Adelaide	Melbourne	1	180
27	Adelaide	Nagoya	1	180
28	Adelaide	NhavaSheva	1	180
29	Adelaide	Ningbo	1	180
30	Adelaide	PortKlang	1	180
31	Adelaide	Qingdao	1	180
32	Adelaide	Rotterdam	1	180
33	Adelaide	Salalah	1	180
34	Adelaide	Shanghai	1	180
35	Adelaide	Singapore	1	180
36	Adelaide	Sokhna	1	180
37	Adelaide	Southampton	1	180
38	Adelaide	Sydney	1	180
39	Adelaide	Thamesport	1	180
40	Adelaide	Tokyo	1	180
41	Adelaide	Xiamen	1	180
42	Adelaide	Xingang	1	180
43	Adelaide	Yantian	1	180
44	Adelaide	Yokohama	1	180
45	Adelaide	ebrugge	1	180
46	Antwerp	Adelaide	1	180
47	Antwerp	Aqabah	1	180
48	Antwerp	Bremerhaven	1	180
49	Antwerp	Brisbane	1	180
50	Antwerp	Busan	1	180
51	Antwerp	Chennai	1	180
52	Antwerp	Chittagong	1	180
53	Antwerp	Chiwan	1	180
54	Antwerp	Cochin	1	180
55	Antwerp	Colombo	1	180
56	Antwerp	Dalian	1	180
57	Antwerp	Fremantle	1	180
58	Antwerp	Hamburg	1	180
59	Antwerp	HoChiMinh	1	180
60	Antwerp	HongKong	1	180
61	Antwerp	Jakarta	1	180
62	Antwerp	JebelAli	1	180
63	Antwerp	Jeddah	1	180
64	Antwerp	Kaohsiung	1	180
65	Antwerp	Karachi	1	180
66	Antwerp	Kobe	1	180
67	Antwerp	Kwangyang	1	180
68	Antwerp	LaemChabang	1	180
69	Antwerp	LeHavre	1	180
70	Antwerp	Manila	1	180
71	Antwerp	Melbourne	1	180
72	Antwerp	Nagoya	1	180
73	Antwerp	NhavaSheva	1	180
74	Antwerp	Ningbo	1	180
75	Antwerp	PortKlang	1	180
76	Antwerp	Qingdao	1	180
77	Antwerp	Rotterdam	1	180
78	Antwerp	Salalah	1	180
79	Antwerp	Shanghai	1	180
80	Antwerp	Singapore	1	180
81	Antwerp	Sokhna	1	180
82	Antwerp	Southampton	1	180
83	Antwerp	Sydney	1	180
84	Antwerp	Thamesport	1	180
85	Antwerp	Tokyo	1	180
86	Antwerp	Xiamen	1	180
87	Antwerp	Xingang	1	180
88	Antwerp	Yantian	1	180
89	Antwerp	Yokohama	1	180
90	Antwerp	ebrugge	1	180
91	Aqabah	Adelaide	1	180
92	Aqabah	Antwerp	1	180
93	Aqabah	Bremerhaven	1	180
94	Aqabah	Brisbane	1	180
95	Aqabah	Busan	1	180
96	Aqabah	Chennai	1	180
97	Aqabah	Chittagong	1	180
98	Aqabah	Chiwan	1	180
99	Aqabah	Cochin	1	180
100	Aqabah	Colombo	1	180
101	Aqabah	Dalian	1	180
102	Aqabah	Fremantle	1	180
103	Aqabah	Hamburg	1	180
104	Aqabah	HoChiMinh	1	180
105	Aqabah	HongKong	1	180
106	Aqabah	Jakarta	1	180
107	Aqabah	JebelAli	1	180
108	Aqabah	Jeddah	1	180
109	Aqabah	Kaohsiung	1	180
110	Aqabah	Karachi	1	180
111	Aqabah	Kobe	1	180
112	Aqabah	Kwangyang	1	180
113	Aqabah	LaemChabang	1	180
114	Aqabah	LeHavre	1	180
115	Aqabah	Manila	1	180
116	Aqabah	Melbourne	1	180
117	Aqabah	Nagoya	1	180
118	Aqabah	NhavaSheva	1	180
119	Aqabah	Ningbo	1	180
120	Aqabah	PortKlang	1	180
121	Aqabah	Qingdao	1	180
122	Aqabah	Rotterdam	1	180
123	Aqabah	Salalah	1	180
124	Aqabah	Shanghai	1	180
125	Aqabah	Singapore	1	180
126	Aqabah	Sokhna	1	180
127	Aqabah	Southampton	1	180
128	Aqabah	Sydney	1	180
129	Aqabah	Thamesport	1	180
130	Aqabah	Tokyo	1	180
131	Aqabah	Xiamen	1	180
132	Aqabah	Xingang	1	180
133	Aqabah	Yantian	1	180
134	Aqabah	Yokohama	1	180
135	Aqabah	ebrugge	1	180
136	Bremerhaven	Adelaide	1	180
137	Bremerhaven	Antwerp	1	180
138	Bremerhaven	Aqabah	1	180
139	Bremerhaven	Brisbane	1	180
140	Bremerhaven	Busan	1	180
141	Bremerhaven	Chennai	1	180
142	Bremerhaven	Chittagong	1	180
143	Bremerhaven	Chiwan	1	180
144	Bremerhaven	Cochin	1	180
145	Bremerhaven	Colombo	1	180
146	Bremerhaven	Dalian	1	180
147	Bremerhaven	Fremantle	1	180
148	Bremerhaven	Hamburg	1	180
149	Bremerhaven	HoChiMinh	1	180
150	Bremerhaven	HongKong	1	180
151	Bremerhaven	Jakarta	1	180
152	Bremerhaven	JebelAli	1	180
153	Bremerhaven	Jeddah	1	180
154	Bremerhaven	Kaohsiung	1	180
155	Bremerhaven	Karachi	1	180
156	Bremerhaven	Kobe	1	180
157	Bremerhaven	Kwangyang	1	180
158	Bremerhaven	LaemChabang	1	180
159	Bremerhaven	LeHavre	1	180
160	Bremerhaven	Manila	1	180
161	Bremerhaven	Melbourne	1	180
162	Bremerhaven	Nagoya	1	180
163	Bremerhaven	NhavaSheva	1	180
164	Bremerhaven	Ningbo	1	180
165	Bremerhaven	PortKlang	1	180
166	Bremerhaven	Qingdao	1	180
167	Bremerhaven	Rotterdam	1	180
168	Bremerhaven	Salalah	1	180
169	Bremerhaven	Shanghai	1	180
170	Bremerhaven	Singapore	1	180
171	Bremerhaven	Sokhna	1	180
172	Bremerhaven	Southampton	1	180
173	Bremerhaven	Sydney	1	180
174	Bremerhaven	Thamesport	1	180
175	Bremerhaven	Tokyo	1	180
176	Bremerhaven	Xiamen	1	180
177	Bremerhaven	Xingang	1	180
178	Bremerhaven	Yantian	1	180
179	Bremerhaven	Yokohama	1	180
180	Bremerhaven	ebrugge	1	180
181	Brisbane	Adelaide	1	180
182	Brisbane	Antwerp	1	180
183	Brisbane	Aqabah	1	180
184	Brisbane	Bremerhaven	1	180
185	Brisbane	Busan	1	180
186	Brisbane	Chennai	1	180
187	Brisbane	Chittagong	1	180
188	Brisbane	Chiwan	1	180
189	Brisbane	Cochin	1	180
190	Brisbane	Colombo	1	180
191	Brisbane	Dalian	1	180
192	Brisbane	Fremantle	1	180
193	Brisbane	Hamburg	1	180
194	Brisbane	HoChiMinh	1	180
195	Brisbane	HongKong	1	180
196	Brisbane	Jakarta	1	180
197	Brisbane	JebelAli	1	180
198	Brisbane	Jeddah	1	180
199	Brisbane	Kaohsiung	1	180
200	Brisbane	Karachi	1	180
201	Brisbane	Kobe	1	180
202	Brisbane	Kwangyang	1	180
203	Brisbane	LaemChabang	1	180
204	Brisbane	LeHavre	1	180
205	Brisbane	Manila	1	180
206	Brisbane	Melbourne	1	180
207	Brisbane	Nagoya	1	180
